2019-11-27 09:39:02 status unpacked libgcc1:armhf 1:9-20190402-1ubuntu1
2019-11-27 09:39:02 status half-configured libgcc1:armhf 1:9-20190402-1ubuntu1
2019-11-27 09:39:02 status installed libgcc1:armhf 1:9-20190402-1ubuntu1
2019-11-27 09:39:02 configure liblz4-1:armhf 1.8.3-1ubuntu1 <none>
2019-11-27 09:39:02 status unpacked liblz4-1:armhf 1.8.3-1ubuntu1
2019-11-27 09:39:02 status half-configured liblz4-1:armhf 1.8.3-1ubuntu1
2019-11-27 09:39:02 status installed liblz4-1:armhf 1.8.3-1ubuntu1
2019-11-27 09:39:02 configure libc-bin:armhf 2.29-0ubuntu2 <none>
2019-11-27 09:39:02 status unpacked libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:02 status half-configured libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:02 status installed libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:02 configure ncurses-bin:armhf 6.1+20181013-2ubuntu2 <none>
2019-11-27 09:39:02 status unpacked ncurses-bin:armhf 6.1+20181013-2ubuntu2
2019-11-27 09:39:02 status half-configured ncurses-bin:armhf 6.1+20181013-2ubuntu2
2019-11-27 09:39:02 status installed ncurses-bin:armhf 6.1+20181013-2ubuntu2
2019-11-27 09:39:02 configure libacl1:armhf 2.2.53-4 <none>
2019-11-27 09:39:02 status triggers-pending libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:02 status unpacked libacl1:armhf 2.2.53-4
2019-11-27 09:39:02 status half-configured libacl1:armhf 2.2.53-4
2019-11-27 09:39:02 status installed libacl1:armhf 2.2.53-4
2019-11-27 09:39:02 configure libsmartcols1:armhf 2.33.1-0.1ubuntu2 <none>
2019-11-27 09:39:02 status unpacked libsmartcols1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status half-configured libsmartcols1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status installed libsmartcols1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 configure libgcrypt20:armhf 1.8.4-3ubuntu1 <none>
2019-11-27 09:39:02 status unpacked libgcrypt20:armhf 1.8.4-3ubuntu1
2019-11-27 09:39:02 status half-configured libgcrypt20:armhf 1.8.4-3ubuntu1
2019-11-27 09:39:02 status installed libgcrypt20:armhf 1.8.4-3ubuntu1
2019-11-27 09:39:02 configure zlib1g:armhf 1:1.2.11.dfsg-1ubuntu2 <none>
2019-11-27 09:39:02 status unpacked zlib1g:armhf 1:1.2.11.dfsg-1ubuntu2
2019-11-27 09:39:02 status half-configured zlib1g:armhf 1:1.2.11.dfsg-1ubuntu2
2019-11-27 09:39:02 status installed zlib1g:armhf 1:1.2.11.dfsg-1ubuntu2
2019-11-27 09:39:02 configure libcom-err2:armhf 1.44.6-1 <none>
2019-11-27 09:39:02 status unpacked libcom-err2:armhf 1.44.6-1
2019-11-27 09:39:02 status half-configured libcom-err2:armhf 1.44.6-1
2019-11-27 09:39:02 status installed libcom-err2:armhf 1.44.6-1
2019-11-27 09:39:02 configure diffutils:armhf 1:3.7-2 <none>
2019-11-27 09:39:02 status unpacked diffutils:armhf 1:3.7-2
2019-11-27 09:39:02 status half-configured diffutils:armhf 1:3.7-2
2019-11-27 09:39:02 status installed diffutils:armhf 1:3.7-2
2019-11-27 09:39:02 configure libsystemd0:armhf 240-6ubuntu5 <none>
2019-11-27 09:39:02 status unpacked libsystemd0:armhf 240-6ubuntu5
2019-11-27 09:39:02 status half-configured libsystemd0:armhf 240-6ubuntu5
2019-11-27 09:39:02 status installed libsystemd0:armhf 240-6ubuntu5
2019-11-27 09:39:02 configure hostname:armhf 3.21 <none>
2019-11-27 09:39:02 status unpacked hostname:armhf 3.21
2019-11-27 09:39:02 status half-configured hostname:armhf 3.21
2019-11-27 09:39:02 status installed hostname:armhf 3.21
2019-11-27 09:39:02 configure libpcre3:armhf 2:8.39-12 <none>
2019-11-27 09:39:02 status unpacked libpcre3:armhf 2:8.39-12
2019-11-27 09:39:02 status half-configured libpcre3:armhf 2:8.39-12
2019-11-27 09:39:02 status installed libpcre3:armhf 2:8.39-12
2019-11-27 09:39:02 configure libcap-ng0:armhf 0.7.9-2 <none>
2019-11-27 09:39:02 status unpacked libcap-ng0:armhf 0.7.9-2
2019-11-27 09:39:02 status half-configured libcap-ng0:armhf 0.7.9-2
2019-11-27 09:39:02 status installed libcap-ng0:armhf 0.7.9-2
2019-11-27 09:39:02 configure libext2fs2:armhf 1.44.6-1 <none>
2019-11-27 09:39:02 status unpacked libext2fs2:armhf 1.44.6-1
2019-11-27 09:39:02 status half-configured libext2fs2:armhf 1.44.6-1
2019-11-27 09:39:02 status installed libext2fs2:armhf 1.44.6-1
2019-11-27 09:39:02 configure libncurses6:armhf 6.1+20181013-2ubuntu2 <none>
2019-11-27 09:39:02 status unpacked libncurses6:armhf 6.1+20181013-2ubuntu2
2019-11-27 09:39:02 status half-configured libncurses6:armhf 6.1+20181013-2ubuntu2
2019-11-27 09:39:02 status installed libncurses6:armhf 6.1+20181013-2ubuntu2
2019-11-27 09:39:02 configure libaudit1:armhf 1:2.8.3-1ubuntu3 <none>
2019-11-27 09:39:02 status unpacked libaudit1:armhf 1:2.8.3-1ubuntu3
2019-11-27 09:39:02 status half-configured libaudit1:armhf 1:2.8.3-1ubuntu3
2019-11-27 09:39:02 status installed libaudit1:armhf 1:2.8.3-1ubuntu3
2019-11-27 09:39:02 configure libuuid1:armhf 2.33.1-0.1ubuntu2 <none>
2019-11-27 09:39:02 status unpacked libuuid1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status half-configured libuuid1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status installed libuuid1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 configure libss2:armhf 1.44.6-1 <none>
2019-11-27 09:39:02 status unpacked libss2:armhf 1.44.6-1
2019-11-27 09:39:02 status half-configured libss2:armhf 1.44.6-1
2019-11-27 09:39:02 status installed libss2:armhf 1.44.6-1
2019-11-27 09:39:02 configure libncursesw6:armhf 6.1+20181013-2ubuntu2 <none>
2019-11-27 09:39:02 status unpacked libncursesw6:armhf 6.1+20181013-2ubuntu2
2019-11-27 09:39:02 status half-configured libncursesw6:armhf 6.1+20181013-2ubuntu2
2019-11-27 09:39:02 status installed libncursesw6:armhf 6.1+20181013-2ubuntu2
2019-11-27 09:39:02 configure libblkid1:armhf 2.33.1-0.1ubuntu2 <none>
2019-11-27 09:39:02 status unpacked libblkid1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status half-configured libblkid1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status installed libblkid1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 configure bsdutils:armhf 1:2.33.1-0.1ubuntu2 <none>
2019-11-27 09:39:02 status unpacked bsdutils:armhf 1:2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status half-configured bsdutils:armhf 1:2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status installed bsdutils:armhf 1:2.33.1-0.1ubuntu2
2019-11-27 09:39:02 configure libprocps7:armhf 2:3.3.15-2ubuntu2 <none>
2019-11-27 09:39:02 status unpacked libprocps7:armhf 2:3.3.15-2ubuntu2
2019-11-27 09:39:02 status half-configured libprocps7:armhf 2:3.3.15-2ubuntu2
2019-11-27 09:39:02 status installed libprocps7:armhf 2:3.3.15-2ubuntu2
2019-11-27 09:39:02 configure e2fsprogs:armhf 1.44.6-1 <none>
2019-11-27 09:39:02 status unpacked e2fsprogs:armhf 1.44.6-1
2019-11-27 09:39:02 status half-configured e2fsprogs:armhf 1.44.6-1
2019-11-27 09:39:02 status installed e2fsprogs:armhf 1.44.6-1
2019-11-27 09:39:02 configure libselinux1:armhf 2.8-1build2 <none>
2019-11-27 09:39:02 status unpacked libselinux1:armhf 2.8-1build2
2019-11-27 09:39:02 status half-configured libselinux1:armhf 2.8-1build2
2019-11-27 09:39:02 status installed libselinux1:armhf 2.8-1build2
2019-11-27 09:39:02 configure sed:armhf 4.7-1 <none>
2019-11-27 09:39:02 status unpacked sed:armhf 4.7-1
2019-11-27 09:39:02 status half-configured sed:armhf 4.7-1
2019-11-27 09:39:02 status installed sed:armhf 4.7-1
2019-11-27 09:39:02 configure libfdisk1:armhf 2.33.1-0.1ubuntu2 <none>
2019-11-27 09:39:02 status unpacked libfdisk1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status half-configured libfdisk1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status installed libfdisk1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 configure findutils:armhf 4.6.0+git+20190209-2 <none>
2019-11-27 09:39:02 status unpacked findutils:armhf 4.6.0+git+20190209-2
2019-11-27 09:39:02 status half-configured findutils:armhf 4.6.0+git+20190209-2
2019-11-27 09:39:02 status installed findutils:armhf 4.6.0+git+20190209-2
2019-11-27 09:39:02 configure libmount1:armhf 2.33.1-0.1ubuntu2 <none>
2019-11-27 09:39:02 status unpacked libmount1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status half-configured libmount1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status installed libmount1:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 configure libsemanage1:armhf 2.8-2 <none>
2019-11-27 09:39:02 status unpacked libsemanage1:armhf 2.8-2
2019-11-27 09:39:02 status half-configured libsemanage1:armhf 2.8-2
2019-11-27 09:39:02 status installed libsemanage1:armhf 2.8-2
2019-11-27 09:39:02 configure tar:armhf 1.30+dfsg-5 <none>
2019-11-27 09:39:02 status unpacked tar:armhf 1.30+dfsg-5
2019-11-27 09:39:02 status half-configured tar:armhf 1.30+dfsg-5
2019-11-27 09:39:02 status installed tar:armhf 1.30+dfsg-5
2019-11-27 09:39:02 configure coreutils:armhf 8.30-1ubuntu1 <none>
2019-11-27 09:39:02 status unpacked coreutils:armhf 8.30-1ubuntu1
2019-11-27 09:39:02 status half-configured coreutils:armhf 8.30-1ubuntu1
2019-11-27 09:39:02 status installed coreutils:armhf 8.30-1ubuntu1
2019-11-27 09:39:02 configure fdisk:armhf 2.33.1-0.1ubuntu2 <none>
2019-11-27 09:39:02 status unpacked fdisk:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status half-configured fdisk:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 status installed fdisk:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:02 configure dpkg:armhf 1.19.6ubuntu1 <none>
2019-11-27 09:39:02 status unpacked dpkg:armhf 1.19.6ubuntu1
2019-11-27 09:39:02 status half-configured dpkg:armhf 1.19.6ubuntu1
2019-11-27 09:39:02 status installed dpkg:armhf 1.19.6ubuntu1
2019-11-27 09:39:02 configure grep:armhf 3.3-1 <none>
2019-11-27 09:39:02 status unpacked grep:armhf 3.3-1
2019-11-27 09:39:02 status half-configured grep:armhf 3.3-1
2019-11-27 09:39:02 status installed grep:armhf 3.3-1
2019-11-27 09:39:02 configure perl-base:armhf 5.28.1-6 <none>
2019-11-27 09:39:02 status unpacked perl-base:armhf 5.28.1-6
2019-11-27 09:39:02 status half-configured perl-base:armhf 5.28.1-6
2019-11-27 09:39:02 status installed perl-base:armhf 5.28.1-6
2019-11-27 09:39:02 configure init-system-helpers:all 1.56+nmu1 <none>
2019-11-27 09:39:02 status unpacked init-system-helpers:all 1.56+nmu1
2019-11-27 09:39:02 status half-configured init-system-helpers:all 1.56+nmu1
2019-11-27 09:39:02 status installed init-system-helpers:all 1.56+nmu1
2019-11-27 09:39:02 configure gzip:armhf 1.9-3 <none>
2019-11-27 09:39:02 status unpacked gzip:armhf 1.9-3
2019-11-27 09:39:02 status half-configured gzip:armhf 1.9-3
2019-11-27 09:39:02 status installed gzip:armhf 1.9-3
2019-11-27 09:39:02 configure procps:armhf 2:3.3.15-2ubuntu2 <none>
2019-11-27 09:39:02 status unpacked procps:armhf 2:3.3.15-2ubuntu2
2019-11-27 09:39:02 status half-configured procps:armhf 2:3.3.15-2ubuntu2
2019-11-27 09:39:02 status installed procps:armhf 2:3.3.15-2ubuntu2
2019-11-27 09:39:02 configure debconf:all 1.5.71 <none>
2019-11-27 09:39:02 status unpacked debconf:all 1.5.71
2019-11-27 09:39:02 status half-configured debconf:all 1.5.71
2019-11-27 09:39:03 status installed debconf:all 1.5.71
2019-11-27 09:39:03 configure libpam0g:armhf 1.3.1-5ubuntu1 <none>
2019-11-27 09:39:03 status unpacked libpam0g:armhf 1.3.1-5ubuntu1
2019-11-27 09:39:03 status half-configured libpam0g:armhf 1.3.1-5ubuntu1
2019-11-27 09:39:03 status installed libpam0g:armhf 1.3.1-5ubuntu1
2019-11-27 09:39:03 configure dash:armhf 0.5.10.2-4ubuntu1 <none>
2019-11-27 09:39:03 status unpacked dash:armhf 0.5.10.2-4ubuntu1
2019-11-27 09:39:03 status half-configured dash:armhf 0.5.10.2-4ubuntu1
2019-11-27 09:39:03 status installed dash:armhf 0.5.10.2-4ubuntu1
2019-11-27 09:39:03 configure libpam-modules-bin:armhf 1.3.1-5ubuntu1 <none>
2019-11-27 09:39:03 status unpacked libpam-modules-bin:armhf 1.3.1-5ubuntu1
2019-11-27 09:39:03 status half-configured libpam-modules-bin:armhf 1.3.1-5ubuntu1
2019-11-27 09:39:03 status installed libpam-modules-bin:armhf 1.3.1-5ubuntu1
2019-11-27 09:39:03 configure libpam-modules:armhf 1.3.1-5ubuntu1 <none>
2019-11-27 09:39:03 status unpacked libpam-modules:armhf 1.3.1-5ubuntu1
2019-11-27 09:39:03 status half-configured libpam-modules:armhf 1.3.1-5ubuntu1
2019-11-27 09:39:03 status installed libpam-modules:armhf 1.3.1-5ubuntu1
2019-11-27 09:39:03 configure passwd:armhf 1:4.5-1.1ubuntu2 <none>
2019-11-27 09:39:03 status unpacked passwd:armhf 1:4.5-1.1ubuntu2
2019-11-27 09:39:03 status half-configured passwd:armhf 1:4.5-1.1ubuntu2
2019-11-27 09:39:03 status installed passwd:armhf 1:4.5-1.1ubuntu2
2019-11-27 09:39:03 configure libpam-runtime:all 1.3.1-5ubuntu1 <none>
2019-11-27 09:39:03 status unpacked libpam-runtime:all 1.3.1-5ubuntu1
2019-11-27 09:39:03 status half-configured libpam-runtime:all 1.3.1-5ubuntu1
2019-11-27 09:39:04 status installed libpam-runtime:all 1.3.1-5ubuntu1
2019-11-27 09:39:04 configure login:armhf 1:4.5-1.1ubuntu2 <none>
2019-11-27 09:39:04 status unpacked login:armhf 1:4.5-1.1ubuntu2
2019-11-27 09:39:04 status half-configured login:armhf 1:4.5-1.1ubuntu2
2019-11-27 09:39:04 status installed login:armhf 1:4.5-1.1ubuntu2
2019-11-27 09:39:04 configure util-linux:armhf 2.33.1-0.1ubuntu2 <none>
2019-11-27 09:39:04 status unpacked util-linux:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:04 status half-configured util-linux:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:05 status installed util-linux:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:05 configure mount:armhf 2.33.1-0.1ubuntu2 <none>
2019-11-27 09:39:05 status unpacked mount:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:05 status half-configured mount:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:05 status installed mount:armhf 2.33.1-0.1ubuntu2
2019-11-27 09:39:05 configure sysvinit-utils:armhf 2.88dsf-59.10ubuntu2 <none>
2019-11-27 09:39:05 status unpacked sysvinit-utils:armhf 2.88dsf-59.10ubuntu2
2019-11-27 09:39:05 status half-configured sysvinit-utils:armhf 2.88dsf-59.10ubuntu2
2019-11-27 09:39:05 status installed sysvinit-utils:armhf 2.88dsf-59.10ubuntu2
2019-11-27 09:39:05 trigproc libc-bin:armhf 2.29-0ubuntu2 <none>
2019-11-27 09:39:05 status half-configured libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:05 status installed libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:05 startup archives unpack
2019-11-27 09:39:05 install adduser:all <none> 3.118ubuntu1
2019-11-27 09:39:05 status half-installed adduser:all 3.118ubuntu1
2019-11-27 09:39:05 status unpacked adduser:all 3.118ubuntu1
2019-11-27 09:39:05 install apt:armhf <none> 1.8.0
2019-11-27 09:39:05 status triggers-pending libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:05 status half-installed apt:armhf 1.8.0
2019-11-27 09:39:05 status unpacked apt:armhf 1.8.0
2019-11-27 09:39:05 install bzip2:armhf <none> 1.0.6-9
2019-11-27 09:39:05 status half-installed bzip2:armhf 1.0.6-9
2019-11-27 09:39:05 status unpacked bzip2:armhf 1.0.6-9
2019-11-27 09:39:05 install gpgv:armhf <none> 2.2.12-1ubuntu3
2019-11-27 09:39:05 status half-installed gpgv:armhf 2.2.12-1ubuntu3
2019-11-27 09:39:05 status unpacked gpgv:armhf 2.2.12-1ubuntu3
2019-11-27 09:39:05 install libapt-pkg5.0:armhf <none> 1.8.0
2019-11-27 09:39:05 status half-installed libapt-pkg5.0:armhf 1.8.0
2019-11-27 09:39:06 status unpacked libapt-pkg5.0:armhf 1.8.0
2019-11-27 09:39:06 install libffi6:armhf <none> 3.2.1-9
2019-11-27 09:39:06 status half-installed libffi6:armhf 3.2.1-9
2019-11-27 09:39:06 status unpacked libffi6:armhf 3.2.1-9
2019-11-27 09:39:06 install libgmp10:armhf <none> 2:6.1.2+dfsg-4
2019-11-27 09:39:06 status half-installed libgmp10:armhf 2:6.1.2+dfsg-4
2019-11-27 09:39:06 status unpacked libgmp10:armhf 2:6.1.2+dfsg-4
2019-11-27 09:39:06 install libgnutls30:armhf <none> 3.6.5-2ubuntu1
2019-11-27 09:39:06 status half-installed libgnutls30:armhf 3.6.5-2ubuntu1
2019-11-27 09:39:06 status unpacked libgnutls30:armhf 3.6.5-2ubuntu1
2019-11-27 09:39:06 install libhogweed4:armhf <none> 3.4.1-1
2019-11-27 09:39:06 status half-installed libhogweed4:armhf 3.4.1-1
2019-11-27 09:39:06 status unpacked libhogweed4:armhf 3.4.1-1
2019-11-27 09:39:06 install libidn2-0:armhf <none> 2.0.5-1
2019-11-27 09:39:06 status half-installed libidn2-0:armhf 2.0.5-1
2019-11-27 09:39:06 status unpacked libidn2-0:armhf 2.0.5-1
2019-11-27 09:39:06 install libnettle6:armhf <none> 3.4.1-1
2019-11-27 09:39:06 status half-installed libnettle6:armhf 3.4.1-1
2019-11-27 09:39:06 status unpacked libnettle6:armhf 3.4.1-1
2019-11-27 09:39:06 install libp11-kit0:armhf <none> 0.23.15-2
2019-11-27 09:39:06 status half-installed libp11-kit0:armhf 0.23.15-2
2019-11-27 09:39:06 status unpacked libp11-kit0:armhf 0.23.15-2
2019-11-27 09:39:06 install libseccomp2:armhf <none> 2.3.3-3ubuntu2
2019-11-27 09:39:06 status half-installed libseccomp2:armhf 2.3.3-3ubuntu2
2019-11-27 09:39:06 status unpacked libseccomp2:armhf 2.3.3-3ubuntu2
2019-11-27 09:39:06 install libstdc++6:armhf <none> 9-20190402-1ubuntu1
2019-11-27 09:39:06 status half-installed libstdc++6:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:06 status unpacked libstdc++6:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:06 install libtasn1-6:armhf <none> 4.13-3
2019-11-27 09:39:06 status half-installed libtasn1-6:armhf 4.13-3
2019-11-27 09:39:06 status unpacked libtasn1-6:armhf 4.13-3
2019-11-27 09:39:06 install libunistring2:armhf <none> 0.9.10-1ubuntu2
2019-11-27 09:39:06 status half-installed libunistring2:armhf 0.9.10-1ubuntu2
2019-11-27 09:39:06 status unpacked libunistring2:armhf 0.9.10-1ubuntu2
2019-11-27 09:39:06 install ubuntu-keyring:all <none> 2018.09.18.1
2019-11-27 09:39:06 status half-installed ubuntu-keyring:all 2018.09.18.1
2019-11-27 09:39:06 status unpacked ubuntu-keyring:all 2018.09.18.1
2019-11-27 09:39:06 trigproc libc-bin:armhf 2.29-0ubuntu2 <none>
2019-11-27 09:39:06 status half-configured libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:06 status installed libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:06 startup packages configure
2019-11-27 09:39:06 configure adduser:all 3.118ubuntu1 <none>
2019-11-27 09:39:06 status unpacked adduser:all 3.118ubuntu1
2019-11-27 09:39:06 status half-configured adduser:all 3.118ubuntu1
2019-11-27 09:39:07 status installed adduser:all 3.118ubuntu1
2019-11-27 09:39:07 configure libunistring2:armhf 0.9.10-1ubuntu2 <none>
2019-11-27 09:39:07 status triggers-pending libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:07 status unpacked libunistring2:armhf 0.9.10-1ubuntu2
2019-11-27 09:39:07 status half-configured libunistring2:armhf 0.9.10-1ubuntu2
2019-11-27 09:39:07 status installed libunistring2:armhf 0.9.10-1ubuntu2
2019-11-27 09:39:07 configure libffi6:armhf 3.2.1-9 <none>
2019-11-27 09:39:07 status unpacked libffi6:armhf 3.2.1-9
2019-11-27 09:39:07 status half-configured libffi6:armhf 3.2.1-9
2019-11-27 09:39:07 status installed libffi6:armhf 3.2.1-9
2019-11-27 09:39:07 configure libidn2-0:armhf 2.0.5-1 <none>
2019-11-27 09:39:07 status unpacked libidn2-0:armhf 2.0.5-1
2019-11-27 09:39:07 status half-configured libidn2-0:armhf 2.0.5-1
2019-11-27 09:39:07 status installed libidn2-0:armhf 2.0.5-1
2019-11-27 09:39:07 configure bzip2:armhf 1.0.6-9 <none>
2019-11-27 09:39:07 status unpacked bzip2:armhf 1.0.6-9
2019-11-27 09:39:07 status half-configured bzip2:armhf 1.0.6-9
2019-11-27 09:39:07 status installed bzip2:armhf 1.0.6-9
2019-11-27 09:39:07 configure ubuntu-keyring:all 2018.09.18.1 <none>
2019-11-27 09:39:07 status unpacked ubuntu-keyring:all 2018.09.18.1
2019-11-27 09:39:07 status half-configured ubuntu-keyring:all 2018.09.18.1
2019-11-27 09:39:07 status installed ubuntu-keyring:all 2018.09.18.1
2019-11-27 09:39:07 configure libseccomp2:armhf 2.3.3-3ubuntu2 <none>
2019-11-27 09:39:07 status unpacked libseccomp2:armhf 2.3.3-3ubuntu2
2019-11-27 09:39:07 status half-configured libseccomp2:armhf 2.3.3-3ubuntu2
2019-11-27 09:39:07 status installed libseccomp2:armhf 2.3.3-3ubuntu2
2019-11-27 09:39:07 configure libgmp10:armhf 2:6.1.2+dfsg-4 <none>
2019-11-27 09:39:07 status unpacked libgmp10:armhf 2:6.1.2+dfsg-4
2019-11-27 09:39:07 status half-configured libgmp10:armhf 2:6.1.2+dfsg-4
2019-11-27 09:39:07 status installed libgmp10:armhf 2:6.1.2+dfsg-4
2019-11-27 09:39:07 configure libp11-kit0:armhf 0.23.15-2 <none>
2019-11-27 09:39:07 status unpacked libp11-kit0:armhf 0.23.15-2
2019-11-27 09:39:07 status half-configured libp11-kit0:armhf 0.23.15-2
2019-11-27 09:39:07 status installed libp11-kit0:armhf 0.23.15-2
2019-11-27 09:39:07 configure libnettle6:armhf 3.4.1-1 <none>
2019-11-27 09:39:07 status unpacked libnettle6:armhf 3.4.1-1
2019-11-27 09:39:07 status half-configured libnettle6:armhf 3.4.1-1
2019-11-27 09:39:07 status installed libnettle6:armhf 3.4.1-1
2019-11-27 09:39:07 configure gpgv:armhf 2.2.12-1ubuntu3 <none>
2019-11-27 09:39:07 status unpacked gpgv:armhf 2.2.12-1ubuntu3
2019-11-27 09:39:07 status half-configured gpgv:armhf 2.2.12-1ubuntu3
2019-11-27 09:39:07 status installed gpgv:armhf 2.2.12-1ubuntu3
2019-11-27 09:39:07 configure libtasn1-6:armhf 4.13-3 <none>
2019-11-27 09:39:07 status unpacked libtasn1-6:armhf 4.13-3
2019-11-27 09:39:07 status half-configured libtasn1-6:armhf 4.13-3
2019-11-27 09:39:07 status installed libtasn1-6:armhf 4.13-3
2019-11-27 09:39:07 configure libstdc++6:armhf 9-20190402-1ubuntu1 <none>
2019-11-27 09:39:07 status unpacked libstdc++6:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:07 status half-configured libstdc++6:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:07 status installed libstdc++6:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:07 configure libhogweed4:armhf 3.4.1-1 <none>
2019-11-27 09:39:07 status unpacked libhogweed4:armhf 3.4.1-1
2019-11-27 09:39:07 status half-configured libhogweed4:armhf 3.4.1-1
2019-11-27 09:39:07 status installed libhogweed4:armhf 3.4.1-1
2019-11-27 09:39:07 configure libgnutls30:armhf 3.6.5-2ubuntu1 <none>
2019-11-27 09:39:07 status unpacked libgnutls30:armhf 3.6.5-2ubuntu1
2019-11-27 09:39:07 status half-configured libgnutls30:armhf 3.6.5-2ubuntu1
2019-11-27 09:39:07 status installed libgnutls30:armhf 3.6.5-2ubuntu1
2019-11-27 09:39:07 configure libapt-pkg5.0:armhf 1.8.0 <none>
2019-11-27 09:39:07 status unpacked libapt-pkg5.0:armhf 1.8.0
2019-11-27 09:39:07 status half-configured libapt-pkg5.0:armhf 1.8.0
2019-11-27 09:39:07 status installed libapt-pkg5.0:armhf 1.8.0
2019-11-27 09:39:07 configure apt:armhf 1.8.0 <none>
2019-11-27 09:39:07 status unpacked apt:armhf 1.8.0
2019-11-27 09:39:07 status half-configured apt:armhf 1.8.0
2019-11-27 09:39:08 status installed apt:armhf 1.8.0
2019-11-27 09:39:08 trigproc libc-bin:armhf 2.29-0ubuntu2 <none>
2019-11-27 09:39:08 status half-configured libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:08 status installed libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:17 startup archives unpack
2019-11-27 09:39:17 upgrade libc6:armhf 2.29-0ubuntu2 2.29-0ubuntu2
2019-11-27 09:39:17 status triggers-pending libc-bin:armhf 2.29-0ubuntu2
2019-11-27 09:39:17 status half-configured libc6:armhf 2.29-0ubuntu2
2019-11-27 09:39:17 status unpacked libc6:armhf 2.29-0ubuntu2
2019-11-27 09:39:17 status half-installed libc6:armhf 2.29-0ubuntu2
2019-11-27 09:39:18 status unpacked libc6:armhf 2.29-0ubuntu2
2019-11-27 09:39:18 upgrade libgcc1:armhf 1:9-20190402-1ubuntu1 1:9-20190402-1ubuntu1
2019-11-27 09:39:18 status half-configured libgcc1:armhf 1:9-20190402-1ubuntu1
2019-11-27 09:39:18 status unpacked libgcc1:armhf 1:9-20190402-1ubuntu1
2019-11-27 09:39:18 status half-installed libgcc1:armhf 1:9-20190402-1ubuntu1
2019-11-27 09:39:18 status unpacked libgcc1:armhf 1:9-20190402-1ubuntu1
2019-11-27 09:39:18 upgrade gcc-9-base:armhf 9-20190402-1ubuntu1 9-20190402-1ubuntu1
2019-11-27 09:39:18 status half-configured gcc-9-base:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:18 status unpacked gcc-9-base:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:18 status half-installed gcc-9-base:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:18 status unpacked gcc-9-base:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:18 startup packages configure
2019-11-27 09:39:18 configure gcc-9-base:armhf 9-20190402-1ubuntu1 <none>
2019-11-27 09:39:18 status unpacked gcc-9-base:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:18 status half-configured gcc-9-base:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:18 status installed gcc-9-base:armhf 9-20190402-1ubuntu1
2019-11-27 09:39:18 configure libgcc1:armhf 1:9-20190402-1ubuntu1 <none>
2019-11-27 09:39:18 status unpacked libgcc1:armhf 1:9-20190402-1ubuntu1
